m	n	phi	pmax	batch	rule	winners	score_upper	score_lower	num_pruned_voters	t_quick_bounds_sec	t_pruning_sec	t_solver_sec	t_total_sec
10	100	0.1	0.1	7	Borda	(3,)	323.55032242063504	323.5503224206349	0	0.0049288272857666	0.0004663467407226	1.3129124641418457	1.3251333236694336
10	100	0.1	0.1	8	Plurality	(0,)	7.624717261904612	7.624717261904751	0	0.0053021907806396	0.0004472732543945	0.2877039909362793	0.2978966236114502
10	100	0.1	0.1	8	2-approval	(0,)	17.736666666666743	15.736666666666649	2	0.0050141811370849	0.0004632472991943	0.6082782745361328	0.6194462776184082
10	100	0.1	0.1	8	Borda	(0,)	319.3894097222221	319.3894097222221	0	0.0050318241119384	0.0004637241363525	1.3019742965698242	1.3143913745880127
10	100	0.1	0.1	9	Plurality	(3,)	7.517361111111027	7.517361111111101	0	0.0048706531524658	0.0004470348358154	0.3548071384429931	0.3645319938659668
10	100	0.1	0.1	9	2-approval	(1,)	14.927893518518632	14.927893518518507	0	0.0050580501556396	0.0004651546478271	0.7974035739898682	0.8086514472961426
10	100	0.1	0.1	9	Borda	(1,)	326.95547288359813	326.95547288359785	0	0.0052361488342285	0.0004680156707763	2.1395275592803955	2.1520638465881348
10	100	0.9	0.1	0	Plurality	(3,)	7.297916666666643	7.297916666666659	0	0.0051047801971435	0.0004465579986572	0.2971963882446289	0.3072726726531982
10	100	0.9	0.1	0	2-approval	(3,)	14.604861111111257	14.6048611111111	0	0.0051217079162597	0.0004606246948242	0.5858314037322998	0.597104549407959
10	100	0.9	0.1	0	Borda	(3,)	335.14898313492085	327.1489831349207	1	0.0053691864013671	0.0004615783691406	1.1495630741119385	1.162052869796753
10	100	0.9	0.1	1	Plurality	(0,)	7.81249999999994	7.812499999999989	0	0.0048995018005371	0.0004487037658691	0.3482842445373535	0.3581459522247314
10	100	0.9	0.1	1	2-approval	(0,)	15.554537037037182	15.55453703703702	0	0.0054793357849121	0.0004715919494628	0.7227938175201416	0.7345461845397949
10	100	0.9	0.1	1	Borda	(0,)	344.5301587301587	344.5301587301587	0	0.0049500465393066	0.0004510879516601	1.7085206508636477	1.720536231994629
10	100	0.9	0.1	2	Plurality	(3,)	7.282222222222156	7.282222222222214	0	0.0050621032714843	0.0004611015319824	0.2676143646240234	0.2776298522949219
10	100	0.9	0.1	2	2-approval	(3,)	14.513827160493936	14.51382716049381	0	0.004871129989624	0.0004639625549316	0.5419542789459229	0.5529305934906006
10	100	0.9	0.1	2	Borda	(3,)	321.6410052910051	321.6410052910053	0	0.0048849582672119	0.0004703998565673	1.0101072788238523	1.0220723152160645
10	100	0.9	0.1	3	Plurality	(0,)	7.149097222222196	7.149097222222213	0	0.0050752162933349	0.0004496574401855	0.3037338256835937	0.3137516975402832
10	100	0.9	0.1	3	2-approval	(9,)	14.280232583774392	14.280232583774234	0	0.0050704479217529	0.0004611015319824	0.6518964767456055	0.6631929874420166
10	100	0.9	0.1	3	Borda	(9,)	323.5605241402117	323.5605241402117	0	0.0050480365753173	0.0004658699035644	1.4778120517730713	1.4901931285858154
10	100	0.9	0.1	4	Plurality	(1,)	7.522752976190455	7.522752976190466	0	0.0052475929260253	0.0004539489746093	0.340724229812622	0.3509848117828369
10	100	0.9	0.1	4	2-approval	(1,)	15.835984347442809	14.835984347442668	1	0.0052175521850585	0.0004572868347167	0.7202253341674805	0.7317960262298584
10	100	0.9	0.1	4	Borda	(1,)	359.4031812169314	327.4031812169312	4	0.0052571296691894	0.0004446506500244	1.4825048446655271	1.495126724243164
10	100	0.9	0.1	5	Plurality	(3,)	7.774305555555493	7.774305555555544	0	0.0049500465393066	0.0004534721374511	0.2717592716217041	0.2815136909484863
10	100	0.9	0.1	5	2-approval	(3,)	16.28759259259274	15.28759259259257	1	0.0049271583557128	0.0004575252532958	0.5806167125701904	0.5915818214416504
10	100	0.9	0.1	5	Borda	(3,)	365.1526785714285	343.1526785714285	3	0.0049126148223876	0.0004522800445556	1.153050184249878	1.1648926734924316
10	100	0.9	0.1	6	Plurality	(2,)	7.25444444444442	7.254444444444435	0	0.0050361156463623	0.000455617904663	0.2897331714630127	0.2997939586639404
10	100	0.9	0.1	6	2-approval	(2,)	14.49145061728407	14.491450617283936	0	0.0248594284057617	0.0004627704620361	0.5927374362945557	0.6238358020782471
10	100	0.9	0.1	6	Borda	(2,)	330.97298280423286	323.97298280423286	1	0.0051691532135009	0.0004599094390869	1.1870577335357666	1.1994504928588867
10	100	0.9	0.1	7	Plurality	(1,)	7.6130555555554436	7.613055555555546	0	0.0052306652069091	0.0004491806030273	0.2767963409423828	0.2868742942810058
10	100	0.9	0.1	7	2-approval	(1,)	15.163780864197662	15.163780864197516	0	0.0049576759338378	0.0004703998565673	0.5867080688476562	0.5978643894195557
10	100	0.9	0.1	7	Borda	(1,)	345.44039351851865	328.4403935185185	2	0.0049664974212646	0.0004572868347167	1.1306922435760498	1.1426939964294434
10	100	0.9	0.1	8	Plurality	(4,)	7.136111111111076	7.136111111111103	0	0.0050046443939208	0.0004572868347167	0.2587032318115234	0.2685179710388183
10	100	0.9	0.1	8	2-approval	(4,)	14.28657407407422	14.28657407407406	0	0.0049896240234375	0.0004656314849853	0.5473034381866455	0.5583524703979492
10	100	0.9	0.1	8	Borda	(4,)	321.5132164902997	321.5132164902998	0	0.0048391819000244	0.0004706382751464	1.0136442184448242	1.0255093574523926
10	100	0.9	0.1	9	Plurality	(3,)	7.160138888888863	7.16013888888888	0	0.02461838722229	0.0004642009735107	0.3375935554504394	0.3669705390930176
10	100	0.9	0.1	9	2-approval	(3,)	14.320277777777898	14.320277777777768	0	0.004850149154663	0.0004661083221435	0.7146697044372559	0.72556471824646
10	100	0.9	0.1	9	Borda	(3,)	321.7439484126986	321.7439484126985	0	0.0048654079437255	0.0004703998565673	1.37756609916687	1.3896546363830566
10	10000	0.1	0.1	0	Plurality	(0,)	801.2015038041396	776.2015038029826	25	0.5707740783691406	0.0427703857421875	23.55795907974243	24.608631372451782
10	10000	0.1	0.1	0	2-approval	(0,)	1567.4726262129236	1527.4726262126794	40	0.5812125205993652	0.0440595149993896	54.24465608596802	55.43272876739502
10	10000	0.1	0.1	0	Borda	(0,)	32869.87625661496	32398.876256613647	56	0.587306022644043	0.0448133945465087	116.08532452583312	117.38064408302309
10	10000	0.1	0.1	1	Plurality	(0,)	802.4403224219071	778.4403224207105	25	0.5850875377655029	0.0429234504699707	24.000281810760494	25.07302689552307
10	10000	0.1	0.1	1	2-approval	(0,)	1576.4987384263968	1531.4987384260803	45	0.5902948379516602	0.0436601638793945	55.37317681312561	56.57045912742615
10	10000	0.1	0.1	1	Borda	(0,)	33143.24934909695	32484.249349095964	78	0.5838336944580078	0.0449073314666748	120.2869782447815	121.5855565071106
10	10000	0.1	0.1	2	Plurality	(0,)	790.687914187736	771.6879141865816	19	0.5765097141265869	0.043182373046875	24.366443872451782	25.433698177337646
10	10000	0.1	0.1	2	2-approval	(0,)	1549.913756063043	1518.9137560627626	31	0.592979907989502	0.0443098545074462	55.08799576759338	56.29440903663635
10	10000	0.1	0.1	2	Borda	(0,)	32513.95149167913	32248.95149167736	31	0.5818812847137451	0.0450177192687988	119.69399738311768	120.99065828323364
10	10000	0.1	0.1	3	Plurality	(0,)	793.8802827393453	771.8802827381674	22	0.5877368450164795	0.0430450439453125	23.9258713722229	25.00118660926819
10	10000	0.1	0.1	3	2-approval	(0,)	1553.9771307323913	1517.9771307320705	36	0.5948629379272461	0.0439133644104003	55.56873798370361	56.77576899528504
10	10000	0.1	0.1	3	Borda	(0,)	32479.36020420053	32210.36020419961	32	0.5887939929962158	0.0451753139495849	119.55075526237488	120.8591649532318
10	10000	0.1	0.1	4	Plurality	(0,)	784.5936631956633	767.5936631945146	17	0.6727488040924072	0.0430023670196533	24.01617765426636	25.17978572845459
10	10000	0.1	0.1	4	2-approval	(0,)	1535.9224837416436	1510.9224837413308	25	0.6658210754394531	0.0442469120025634	54.37952208518982	55.65906238555908
10	10000	0.1	0.1	4	Borda	(0,)	32200.46997795525	32089.46997795394	13	0.5938675403594971	0.0450832843780517	117.61704683303832	118.93131637573242
10	10000	0.1	0.1	5	Plurality	(0,)	794.0259871044001	774.0259871032483	20	0.583881139755249	0.042788028717041	23.776721477508545	24.847753763198853
10	10000	0.1	0.1	5	2-approval	(0,)	1555.641520062177	1522.641520061882	33	0.5866472721099854	0.0439317226409912	55.21046257019043	56.40601229667664
10	10000	0.1	0.1	5	Borda	(0,)	32568.530712633237	32345.53071263216	27	0.5855584144592285	0.0451092720031738	119.7071213722229	121.0161588191986
10	10000	0.1	0.1	6	Plurality	(0,)	800.0611507948795	773.061150793724	27	0.5855352878570557	0.0428154468536376	24.40839886665344	25.48387718200684
10	10000	0.1	0.1	6	2-approval	(0,)	1563.8907594801938	1521.890759479872	42	0.5885436534881592	0.0442390441894531	55.83001232147217	57.02916288375855
10	10000	0.1	0.1	6	Borda	(0,)	32888.58570960197	32308.58570960077	70	0.5933890342712402	0.045006513595581	121.42229199409483	122.73046588897704
10	10000	0.1	0.1	7	Plurality	(0,)	802.2515038040907	772.251503802985	31	0.5830342769622803	0.0429809093475341	24.005258321762085	25.0781307220459
10	10000	0.1	0.1	7	2-approval	(0,)	1570.6048963849037	1519.6048963846322	51	0.5849921703338623	0.043534517288208	54.98195481300354	56.17659544944763
10	10000	0.1	0.1	7	Borda	(0,)	32839.26498787577	32172.264987874623	79	0.664689302444458	0.0447802543640136	118.12761521339417	119.51224827766418
10	10000	0.1	0.1	8	Plurality	(0,)	794.5137604730016	771.5137604718535	23	0.662771463394165	0.0425138473510742	24.117716312408447	25.262071132659912
10	10000	0.1	0.1	8	2-approval	(0,)	1556.0151455030584	1518.0151455028022	38	0.5864038467407227	0.0437889099121093	55.78868556022644	56.979848861694336
10	10000	0.1	0.1	8	Borda	(0,)	32681.246752095434	32226.246752094296	53	0.5908408164978027	0.0448379516601562	121.53030395507812	122.8370304107666
10	10000	0.1	0.1	9	Plurality	(0,)	807.3449892538517	775.3449892527198	32	0.575200080871582	0.0424714088439941	23.921128511428837	24.97734260559082
10	10000	0.1	0.1	9	2-approval	(0,)	1580.235515322314	1524.235515322028	56	0.5760910511016846	0.0440895557403564	55.31695771217346	56.50219082832336
10	10000	0.1	0.1	9	Borda	(0,)	33093.5957884158	32319.59578841471	91	0.5859072208404541	0.0448884963989257	120.73256969451904	122.03202533721924
10	10000	0.9	0.1	0	Plurality	(0,)	699.3748908740987	696.3748908730895	5	0.584364652633667	0.0438168048858642	27.88867211341858	28.97092127799988
10	10000	0.9	0.1	0	2-approval	(0,)	1395.5687400794166	1388.5687400794957	7	0.5806944370269775	0.0450296401977539	57.682695150375366	58.88519072532654
10	10000	0.9	0.1	0	Borda	(0,)	30920.039654156066	30886.039654155604	4	0.662299633026123	0.0463945865631103	117.19625878334044	118.58385038375854
10	10000	0.9	0.1	1	Plurality	(0,)	693.5034771836287	691.5034771826126	4	0.5813794136047363	0.0441796779632568	27.9685161113739	29.050711393356323
10	10000	0.9	0.1	1	2-approval	(0,)	1383.524990079458	1378.5249900794904	5	0.5841567516326904	0.0447642803192138	57.23805379867554	58.43646740913391
10	10000	0.9	0.1	1	Borda	(2,)	30750.946652336734	30690.94665233687	7	0.6661326885223389	0.0452497005462646	115.31642627716064	116.71031641960144
10	10000	0.9	0.1	2	Plurality	(0,)	702.096822917752	695.0968229167416	13	0.596402645111084	0.0442357063293457	27.89432716369629	28.98395609855652
10	10000	0.9	0.1	2	2-approval	(0,)	1403.51660328488	1385.516603284964	20	0.6739838123321533	0.0448224544525146	57.21831059455872	58.50867915153504
10	10000	0.9	0.1	2	Borda	(0,)	31078.44325617314	30782.443256172784	35	0.672532320022583	0.0449166297912597	115.40200710296632	116.80282068252563
10	10000	0.9	0.1	3	Plurality	(0,)	698.0860119058431	696.0860119048355	2	0.5882105827331543	0.0442333221435546	27.17907857894897	28.263038873672485
10	10000	0.9	0.1	3	2-approval	(0,)	1390.1787323633446	1388.1787323634435	2	0.5901434421539307	0.044680118560791	56.73880577087402	57.94944357872009
10	10000	0.9	0.1	3	Borda	(0,)	30907.89795166471	30872.89795166436	4	0.6689398288726807	0.045217752456665	111.5584704875946	112.954692363739
10	10000	0.9	0.1	4	Plurality	(0,)	698.0554662708961	696.0554662699157	3	0.5889461040496826	0.0442903041839599	28.547221422195435	29.6312096118927
10	10000	0.9	0.1	4	2-approval	(0,)	1393.4302336860944	1388.4302336861963	5	0.5788416862487793	0.0451014041900634	58.25673389434815	59.44877600669861
10	10000	0.9	0.1	4	Borda	(0,)	30948.53871224688	30914.538712246347	4	0.5779905319213867	0.0459415912628173	118.7185447216034	120.01970148086548
10	10000	0.9	0.1	5	Plurality	(0,)	707.0469990090307	697.0469990080102	12	0.6646480560302734	0.0432777404785156	27.84915518760681	29.005880117416385
10	10000	0.9	0.1	5	2-approval	(0,)	1402.343366402177	1389.3433664022457	14	0.5861272811889648	0.0446002483367919	57.4964964389801	58.703070402145386
10	10000	0.9	0.1	5	Borda	(0,)	31045.682518463494	30836.682518463345	25	0.6745316982269287	0.0451188087463378	115.78382563591003	117.18419361114502
10	10000	0.9	0.1	6	Plurality	(0,)	694.4117195777845	690.4117195767932	4	0.5829200744628906	0.0437798500061035	28.244866847991943	29.325772047042847
10	10000	0.9	0.1	6	2-approval	(0,)	1384.2154717813553	1377.2154717814344	7	0.585411548614502	0.0446305274963378	58.68207144737244	59.88776111602783
10	10000	0.9	0.1	6	Borda	(0,)	30812.44565558873	30656.445655588657	18	0.6768240928649902	0.0455038547515869	118.65178871154784	120.06343054771423
10	10000	0.9	0.1	7	Plurality	(0,)	688.2735590288636	688.2735590278475	0	0.591336727142334	0.0438292026519775	28.04943084716797	29.137181282043457
10	10000	0.9	0.1	7	2-approval	(2,)	1375.014821979738	1374.014821979839	1	0.598515510559082	0.045403242111206	58.50245404243469	59.72512316703797
10	10000	0.9	0.1	7	Borda	(2,)	30891.44966187155	30659.44966187181	29	0.5973002910614014	0.0451624393463134	116.75605869293211	118.0786108970642
10	10000	0.9	0.1	8	Plurality	(0,)	695.5709375010578	694.5709375000746	1	0.5880627632141113	0.044342041015625	27.95456838607788	29.03914952278137
10	10000	0.9	0.1	8	2-approval	(0,)	1386.6409788360736	1385.6409788361057	1	0.5993983745574951	0.0447878837585449	57.91698813438416	59.13080191612244
10	10000	0.9	0.1	8	Borda	(1,)	30899.817643573675	30876.817643573573	3	0.5824871063232422	0.0462543964385986	117.65285134315492	118.96561193466188
10	10000	0.9	0.1	9	Plurality	(1,)	691.1365724217026	690.1365724207064	1	0.5903699398040771	0.0441408157348632	27.740129232406616	28.823766946792603
10	10000	0.9	0.1	9	2-approval	(1,)	1378.7999779541915	1376.7999779542718	2	0.5932540893554688	0.0449905395507812	57.51001596450806	58.71900463104248
10	10000	0.9	0.1	9	Borda	(1,)	30783.474452436432	30656.47445243603	15	0.6805214881896973	0.0459914207458496	115.24785709381104	116.6626615524292
10	1000	0.1	0.5	0	Plurality	(0,)	80.79942983906916	47.79942983906545	34	0.149996280670166	0.0047304630279541	7.3404905796051025	7.557518243789673
10	1000	0.1	0.5	0	2-approval	(0,)	214.0611970899511	149.0611970899464	71	0.1092481613159179	0.0051000118255615	13.25059986114502	13.438311576843262
10	1000	0.1	0.5	0	Borda	(0,)	1583.3480412257393	1324.3480412257509	45	0.10764741897583	0.0062568187713623	45.67637324333191	45.92325282096863
10	1000	0.1	0.5	1	Plurality	(0,)	108.0716826499155	53.07168264991202	60	0.1082119941711425	0.0044872760772705	7.729149103164673	7.902292013168335
10	1000	0.1	0.5	1	2-approval	(0,)	193.3378907627896	136.3378907627862	66	0.1101548671722412	0.0051326751708984	14.470144510269163	14.659542322158812
10	1000	0.1	0.5	1	Borda	(0,)	1860.9072373787435	1449.9072373787476	87	0.1505093574523925	0.0061306953430175	49.50803184509277	49.79748463630676
10	1000	0.1	0.5	2	Plurality	(0,)	94.0851446759295	53.08514467592618	45	0.1107428073883056	0.0044283866882324	6.954228162765503	7.128970384597778
10	1000	0.1	0.5	2	2-approval	(0,)	228.89317791005757	153.89317791005143	86	0.1098270416259765	0.0048332214355468	12.221669673919678	12.405171394348145
10	1000	0.1	0.5	2	Borda	(0,)	1620.1679128086464	1314.1679128086428	57	0.1095902919769287	0.0061779022216796	43.46111989021301	43.70995140075684
10	1000	0.1	0.5	3	Plurality	(0,)	90.6072337963006	54.60723379629656	41	0.1093597412109375	0.0045547485351562	7.185091733932495	7.358607769012451
10	1000	0.1	0.5	3	2-approval	(0,)	209.35470568783444	149.3547056878299	69	0.1104979515075683	0.0050070285797119	13.011009454727173	13.198979139328005
10	1000	0.1	0.5	3	Borda	(0,)	1566.466792052467	1387.466792052473	40	0.1069216728210449	0.0063319206237792	45.28975486755371	45.53533244132996
10	1000	0.1	0.5	4	Plurality	(0,)	81.7495417217837	50.7495417217816	32	0.151827335357666	0.0047023296356201	7.589411973953247	7.806931257247925
10	1000	0.1	0.5	4	2-approval	(0,)	206.94527998236796	142.94527998236268	68	0.1082739830017089	0.0051159858703613	13.92657709121704	14.11244773864746
10	1000	0.1	0.5	4	Borda	(0,)	1775.5988084215153	1368.5988084215185	69	0.1078202724456787	0.0063083171844482	48.01493000984192	48.266042947769165
10	1000	0.1	0.5	5	Plurality	(0,)	78.30513227513522	49.30513227513253	33	0.1094114780426025	0.0046603679656982	7.416412830352783	7.5925023555755615
10	1000	0.1	0.5	5	2-approval	(0,)	213.68793733465944	147.68793733465515	74	0.1495239734649658	0.0049817562103271	13.416441202163696	13.64256739616394
10	1000	0.1	0.5	5	Borda	(0,)	1690.5689770723193	1358.5689770723134	62	0.1530704498291015	0.0063521862030029	46.42170190811157	46.71510863304138
10	1000	0.1	0.5	6	Plurality	(0,)	106.29092261905208	58.29092261904788	55	0.1523361206054687	0.0044147968292236	6.843454122543335	7.057926416397095
10	1000	0.1	0.5	6	2-approval	(0,)	223.5371839175531	150.53718391754754	86	0.1073384284973144	0.0048727989196777	12.607349157333374	12.790329217910768
10	1000	0.1	0.5	6	Borda	(0,)	1749.092795138878	1418.0927951388871	65	0.1089627742767334	0.0062623023986816	42.38133716583252	42.625486850738525
10	1000	0.1	0.5	7	Plurality	(0,)	106.42621830908644	57.42621830908311	51	0.1539170742034912	0.0045909881591796	7.396381855010986	7.615564346313477
10	1000	0.1	0.5	7	2-approval	(0,)	209.90407793210235	146.90407793209818	72	0.111279010772705	0.0051362514495849	13.668908834457396	13.85874891281128
10	1000	0.1	0.5	7	Borda	(0,)	1922.3186615410016	1485.3186615410073	78	0.1080436706542968	0.0060291290283203	45.50376105308533	45.74604654312134
10	1000	0.1	0.5	8	Plurality	(0,)	112.03137263007278	61.03137263007081	53	0.1486783027648925	0.0044326782226562	6.876342058181763	7.087805509567261
10	1000	0.1	0.5	8	2-approval	(0,)	217.59228698192547	152.59228698192118	74	0.108783483505249	0.0050442218780517	12.92050004005432	13.10522437095642
10	1000	0.1	0.5	8	Borda	(0,)	1918.6475308641989	1477.6475308642025	79	0.1115350723266601	0.0061821937561035	44.0325231552124	44.28158092498779
10	1000	0.1	0.5	9	Plurality	(0,)	100.32511160714672	54.32511160714317	48	0.1083431243896484	0.0045633316040039	7.273293733596802	7.446858644485474
10	1000	0.1	0.5	9	2-approval	(0,)	215.29215801367445	142.29215801366811	80	0.1095874309539794	0.0050098896026611	13.307632207870483	13.495318174362184
10	1000	0.1	0.5	9	Borda	(0,)	1776.1064470348206	1426.1064470348365	70	0.1539080142974853	0.0061328411102294	44.26792335510254	44.55593705177307
10	1000	0.1	0.9	0	Plurality	(0,)	556.6040608465627	249.60406084656023	430	0.1796324253082275	0.0016756057739257	1.7182161808013916	1.915996789932251
10	1000	0.1	0.9	0	2-approval	(0,)	639.5549492945358	493.5549492945312	274	0.135728120803833	0.0023994445800781	2.6316921710968018	2.7917840480804443
10	1000	0.1	0.9	0	Borda	(0,)	4972.1073371362345	4012.107337136241	348	0.1831645965576172	0.0030369758605957	6.110643148422241	6.329740762710571
10	1000	0.1	0.9	1	Plurality	(0,)	625.7771660052916	275.7771660052921	529	0.1333785057067871	0.0013408660888671	1.516357660293579	1.6641099452972412
10	1000	0.1	0.9	1	2-approval	(0,)	668.965763613319	502.9657636133145	334	0.1885578632354736	0.0022242069244384	2.7099955081939697	2.921527862548828
10	1000	0.1	0.9	1	Borda	(0,)	5481.017359182107	4350.017359182104	432	0.1849262714385986	0.0028481483459472	6.4516236782073975	6.670881748199463
10	1000	0.1	0.9	2	Plurality	(0,)	517.3183126653466	244.3183126653432	403	0.1811804771423339	0.0018355846405029	1.9113266468048096	2.1117053031921387
10	1000	0.1	0.9	2	2-approval	(0,)	587.9963359788399	450.99633597883474	248	0.1336457729339599	0.0026667118072509	3.272151231765747	3.433016777038574
10	1000	0.1	0.9	2	Borda	(0,)	4665.887799548063	3755.8877995480616	316	0.1795215606689453	0.0035130977630615	7.834730625152588	8.055478811264038
10	1000	0.1	0.9	3	Plurality	(0,)	556.596174492946	265.5961744929461	423	0.1840827465057373	0.0016727447509765	1.723438739776611	1.9257607460021973
10	1000	0.1	0.9	3	2-approval	(0,)	591.7833777006197	456.7833777006167	247	0.1835863590240478	0.0026378631591796	3.104126214981079	3.3148627281188965
10	1000	0.1	0.9	3	Borda	(0,)	5105.497965443118	4048.49796544312	365	0.1875803470611572	0.0032835006713867	6.665274381637573	6.8912193775177
10	1000	0.1	0.9	4	Plurality	(0,)	547.7141688712544	257.7141688712525	419	0.132096529006958	0.0016417503356933	1.7747581005096436	1.9250733852386477
10	1000	0.1	0.9	4	2-approval	(0,)	651.3762957451522	486.3762957451492	309	0.1844551563262939	0.0024583339691162	2.845387458801269	3.054544448852539
10	1000	0.1	0.9	4	Borda	(0,)	4980.482259700165	3989.48225970018	356	0.1323611736297607	0.0033473968505859	7.033600807189941	7.204056739807129
10	1000	0.1	0.9	5	Plurality	(0,)	516.7483134920657	243.74831349206295	381	0.186359167098999	0.0018777847290039	1.981000661849976	2.1872284412384038
10	1000	0.1	0.9	5	2-approval	(0,)	616.632900958998	469.6329009589932	268	0.1353018283843994	0.0024745464324951	3.013005256652832	3.174010992050171
10	1000	0.1	0.9	5	Borda	(0,)	4757.677380952391	3781.677380952388	332	0.1844279766082763	0.0034530162811279	7.667262554168701	7.893073558807373
10	1000	0.1	0.9	6	Plurality	(0,)	588.7889178240762	273.7889178240749	446	0.1899178028106689	0.0014731884002685	1.57956862449646	1.7861759662628174
10	1000	0.1	0.9	6	2-approval	(0,)	650.3405767746935	495.34057677469065	296	0.134162425994873	0.0024428367614746	2.827537298202514	2.9863429069519043
10	1000	0.1	0.9	6	Borda	(0,)	5573.645037753525	4456.645037753528	414	0.1874909400939941	0.0029640197753906	6.409734010696411	6.631346225738525
10	1000	0.1	0.9	7	Plurality	(0,)	557.9970246362448	263.99702463624374	445	0.1876084804534912	0.0016179084777832	1.7174501419067385	1.9222054481506348
10	1000	0.1	0.9	7	2-approval	(0,)	614.9834595458577	480.9834595458545	258	0.1840088367462158	0.0025982856750488	2.9000256061553955	3.110250473022461
10	1000	0.1	0.9	7	Borda	(0,)	4841.20331624781	3910.2033162478015	336	0.132596731185913	0.0034043788909912	7.056729078292847	7.228601694107056
10	1000	0.1	0.9	8	Plurality	(0,)	543.6025986552045	253.6025986552022	417	0.1315233707427978	0.0017306804656982	1.8604309558868408	2.0107874870300293
10	1000	0.1	0.9	8	2-approval	(0,)	600.5860769400397	462.58607694003376	251	0.1912920475006103	0.0026485919952392	3.157161235809326	3.37589693069458
10	1000	0.1	0.9	8	Borda	(0,)	4924.803587411812	3874.80358741182	341	0.1356191635131836	0.0033352375030517	7.521531105041504	7.698119878768921
10	1000	0.1	0.9	9	Plurality	(0,)	554.1825121252219	265.18251212522176	433	0.18556809425354	0.0016620159149169	1.7402143478393557	1.943732023239136
10	1000	0.1	0.9	9	2-approval	(0,)	597.7428350970055	462.7428350970008	249	0.1326982975006103	0.0025901794433593	3.17738938331604	3.337164640426636
