m	n	phi	batch	rule	winners	score_upper	score_lower	num_pruned_voters	t_quick_bounds_sec	t_pruning_sec	t_solver_sec	t_total_sec
10	1000	0.5	6	2-approval	(5,)	217.2354821493103	214.23548214931233	3	0.003210306167602539	0.003023386001586914	0.337477445602417	0.3601505756378174
10	1000	0.5	6	Borda	(5,)	4604.815649374886	4604.815649374877	0	0.0031952857971191406	0.003147125244140625	0.5242340564727783	0.5532224178314209
40	1000	0.5	2	Plurality	(39,)	30.348776841665263	30.348776841666485	0	0.012592554092407227	0.008268356323242188	14.136200666427612	14.226223707199097
40	1000	0.5	2	2-approval	(39,)	59.07418370720741	59.07418370720858	0	0.012618303298950195	0.008280038833618164	14.265465497970581	14.36173701286316
40	1000	0.5	2	Borda	(2,)	20181.071258975448	20103.07125897544	2	0.012551069259643555	0.008714675903320312	31.694063663482666	31.88351011276245
10	10000	0.5	3	Plurality	(5,)	1033.2834799608822	1029.283479960899	4	0.03286600112915039	0.031000375747680664	3.1766598224639893	3.4110028743743896
10	10000	0.5	3	2-approval	(5,)	2066.575112911795	2043.5751129119224	23	0.03313851356506348	0.030975341796875	3.432286024093628	3.67191219329834
10	10000	0.5	3	Borda	(5,)	45440.502616458594	45278.50261645805	18	0.0328829288482666	0.03291463851928711	5.34624719619751	5.678855895996094
10	1000	0.1	4	Plurality	(2,)	116.24263227802581	113.24263227802496	3	0.003233671188354492	0.003075122833251953	0.31624865531921387	0.33851170539855957
10	1000	0.1	4	2-approval	(1,)	219.92787281705176	213.92787281705228	6	0.003208160400390625	0.003078937530517578	0.3345777988433838	0.35880088806152344
10	1000	0.1	4	Borda	(3,)	4577.95778718662	4577.957787186634	0	0.003229379653930664	0.003191709518432617	0.5356693267822266	0.5642797946929932
10	1000	0.9	6	Plurality	(9,)	101.85283351404624	101.85283351404077	0	0.003211498260498047	0.0031867027282714844	0.3167610168457031	0.33945703506469727
10	1000	0.9	6	2-approval	(9,)	203.2309895453456	203.23098954534598	0	0.0032339096069335938	0.003155231475830078	0.3348257541656494	0.35812997817993164
10	1000	0.9	6	Borda	(2,)	4531.90078278086	4531.900782780871	0	0.003214597702026367	0.003234386444091797	0.5372881889343262	0.5661814212799072
40	1000	0.5	4	Plurality	(1,)	31.65751877350074	30.657518773502126	1	0.012668371200561523	0.008382081985473633	14.079993724822998	14.171791076660156
40	1000	0.5	4	2-approval	(1,)	61.28484455111597	60.284844551115775	1	0.012617349624633789	0.008271932601928711	14.262147188186646	14.357200860977173
40	1000	0.5	4	Borda	(25,)	20133.98041166879	20133.980411668854	0	0.012443304061889648	0.008606195449829102	31.52276086807251	31.710896730422974
10	10000	0.5	5	Plurality	(0,)	1031.6041055718488	1019.6041055718473	12	0.032920122146606445	0.031130552291870117	3.2126383781433105	3.4478652477264404
10	10000	0.5	5	2-approval	(0,)	2076.1962112125448	2039.1962112126505	37	0.03263568878173828	0.03173232078552246	3.4076051712036133	3.678562641143799
10	10000	0.5	5	Borda	(0,)	45315.49092523099	45171.49092523123	16	0.03250527381896973	0.03214240074157715	5.3888373374938965	5.714622259140015
80	1000	0.5	8	Plurality	(79,)	17.529609349462035	17.529609349462625	0	0.025274276733398438	0.019643545150756836	113.42505669593811	113.62564444541931
80	1000	0.5	8	2-approval	(47,)	35.40747744403622	34.40747744403645	1	0.025173187255859375	0.018728256225585938	115.3906638622284	115.60854434967041
80	1000	0.5	8	Borda	(30,)	41403.70284649224	41008.70284649221	5	0.025586843490600586	0.02366018295288086	275.56743836402893	276.1837763786316
10	1000	0.1	6	Plurality	(9,)	116.86399359748823	113.863993597487	3	0.003217458724975586	0.003044605255126953	0.31403255462646484	0.3369748592376709
10	1000	0.1	6	2-approval	(9,)	223.4171964547593	218.417196454758	5	0.003213167190551758	0.0030879974365234375	0.33764171600341797	0.3607919216156006
10	1000	0.1	6	Borda	(7,)	4667.698394612211	4631.698394612207	4	0.00319671630859375	0.0031931400299072266	0.5312521457672119	0.5600957870483398
10	1000	0.9	8	Plurality	(9,)	102.73468584791895	101.73468584791428	1	0.0032243728637695312	0.0031104087829589844	0.3162565231323242	0.3385462760925293
10	1000	0.9	8	2-approval	(9,)	204.0720140452792	203.07201404528152	1	0.0032074451446533203	0.003118753433227539	0.34167957305908203	0.3653578758239746
10	1000	0.9	8	Borda	(9,)	4544.28786211954	4526.287862119549	2	0.0032227039337158203	0.003229379653930664	0.5299069881439209	0.5588698387145996
10	1000	0.5	1	Plurality	(0,)	106.99511241446046	106.99511241446733	0	0.003214120864868164	0.0030670166015625	0.3195319175720215	0.34181952476501465
10	1000	0.5	1	2-approval	(7,)	213.3023856391017	212.30238563910623	1	0.003226757049560547	0.0031180381774902344	0.34367918968200684	0.36716318130493164
10	1000	0.5	1	Borda	(0,)	4585.383879767571	4576.383879767579	1	0.0031976699829101562	0.0032303333282470703	0.5374948978424072	0.5664911270141602
10	100	0.5	7	Plurality	(8,)	11.215053763440789	11.215053763440855	0	0.0003292560577392578	0.00032138824462890625	0.031855106353759766	0.034150123596191406
10	100	0.5	7	2-approval	(6,)	23.528209307263722	22.528209307263662	1	0.00032520294189453125	0.0003247261047363281	0.03305459022521973	0.0354306697845459
10	100	0.5	7	Borda	(6,)	475.0994799677819	475.099479967782	0	0.00032639503479003906	0.0003323554992675781	0.05221748352050781	0.05513310432434082
40	1000	0.5	6	Plurality	(30,)	32.07040213353848	32.0704021335396	0	0.012721061706542969	0.008147001266479492	14.103567123413086	14.193948984146118
40	1000	0.5	6	2-approval	(18,)	61.897166080173264	60.89716608017436	1	0.012573957443237305	0.008096456527709961	14.320368766784668	14.415634870529175
40	1000	0.5	6	Borda	(3,)	20399.75918844163	20399.759188441636	0	0.01260519027709961	0.00839853286743164	31.316051959991455	31.502243518829346
10	10000	0.5	7	Plurality	(3,)	1024.5425219941092	1018.5425219941335	6	0.0324091911315918	0.03094029426574707	3.185244560241699	3.4097366333007812
10	10000	0.5	7	2-approval	(3,)	2062.000218076219	2038.0002180763142	24	0.032720327377319336	0.03041839599609375	3.380847215652466	3.613908529281616
10	10000	0.5	7	Borda	(3,)	45506.3132935286	45299.31329352874	23	0.032678842544555664	0.031456947326660156	5.338194370269775	5.628490686416626
10	1000	0.9	1	Plurality	(6,)	101.40660285642014	101.40660285641493	0	0.003216981887817383	0.003100156784057617	0.31755971908569336	0.34017252922058105
10	1000	0.9	1	2-approval	(6,)	202.4610878476319	202.46108784763197	0	0.0032253265380859375	0.003046751022338867	0.3364264965057373	0.3594017028808594
10	1000	0.9	1	Borda	(6,)	4523.4543729683355	4523.454372968346	0	0.0032427310943603516	0.003217458724975586	0.5322742462158203	0.5619208812713623
10	1000	0.1	8	Plurality	(9,)	142.07151968170936	123.07151968170785	19	0.003217458724975586	0.003027200698852539	0.3106982707977295	0.33245062828063965
10	1000	0.1	8	2-approval	(9,)	229.41910613738804	225.41910613738776	4	0.0032122135162353516	0.003087282180786133	0.328463077545166	0.352022647857666
10	1000	0.1	8	Borda	(9,)	4724.470168288116	4679.470168288105	5	0.0032122135162353516	0.0031371116638183594	0.5246162414550781	0.5531599521636963
20	1000	0.5	9	Plurality	(12,)	54.50892115489742	54.50892115490052	0	0.006378173828125	0.004903078079223633	1.9816489219665527	2.026360273361206
20	1000	0.5	9	2-approval	(2,)	108.04177632795871	107.04177632796092	1	0.006331920623779297	0.0048046112060546875	2.0426604747772217	2.08990740776062
20	1000	0.5	9	Borda	(11,)	9735.687528644925	9735.687528644967	0	0.006346940994262695	0.004898786544799805	3.879030227661133	3.947279691696167
10	100	0.5	0	Plurality	(9,)	12.687194525904154	12.6871945259042	0	0.0003314018249511719	0.0003204345703125	0.03163766860961914	0.03394460678100586
10	100	0.5	0	2-approval	(9,)	23.65911816861887	23.65911816861882	0	0.0003266334533691406	0.00032258033752441406	0.03282332420349121	0.03516650199890137
10	100	0.5	0	Borda	(2,)	487.6159409375945	478.61594093759476	1	0.0003254413604736328	0.0003402233123779297	0.051526784896850586	0.054396629333496094
10	100	0.5	9	Plurality	(6,)	13.09481915933522	13.094819159335284	0	0.0003294944763183594	0.0003180503845214844	0.030965805053710938	0.0331876277923584
10	100	0.5	9	2-approval	(6,)	24.9800575032568	24.98005750325679	0	0.00033211708068847656	0.0003216266632080078	0.03249382972717285	0.03487062454223633
10	100	0.5	9	Borda	(6,)	478.1351533721566	478.13515337215665	0	0.0003247261047363281	0.00033354759216308594	0.051572322845458984	0.05446600914001465
40	1000	0.5	8	Plurality	(3,)	32.58709805851321	31.587098058514616	1	0.014456987380981445	0.008141279220581055	14.070405006408691	14.162672996520996
40	1000	0.5	8	2-approval	(3,)	60.92925113725734	60.92925113725841	0	0.012668371200561523	0.008207082748413086	14.225987434387207	14.321158409118652
40	1000	0.5	8	Borda	(3,)	20171.410196891822	20132.41019689186	1	0.012653350830078125	0.008357524871826172	31.443308115005493	31.631460189819336
10	10000	0.5	0	Plurality	(4,)	1025.832844574777	1021.832844574781	4	0.03257155418395996	0.031202316284179688	3.207658052444458	3.461366891860962
10	10000	0.5	0	2-approval	(4,)	2046.776385788297	2034.7763857884063	12	0.03276681900024414	0.030539989471435547	3.407895803451538	3.6478817462921143
10	10000	0.5	0	Borda	(4,)	45381.94679828532	45327.9467982849	6	0.03301191329956055	0.03140091896057129	5.279955863952637	5.5673253536224365
80	1000	0.5	3	Plurality	(16,)	17.605443016097343	17.605443016098054	0	0.025460481643676758	0.017858028411865234	113.00345373153687	113.19992733001709
80	1000	0.5	3	2-approval	(16,)	33.42442192721546	33.42442192721499	0	0.0251924991607666	0.017952442169189453	114.18176984786987	114.39051222801208
80	1000	0.5	3	Borda	(1,)	41163.446481681574	40926.44648168159	3	0.02548837661743164	0.02173781394958496	274.7069480419159	275.31573462486267
10	10000	0.5	9	Plurality	(8,)	1048.4799608993378	1030.4799608993173	18	0.032419443130493164	0.031168222427368164	3.1754748821258545	3.433354139328003
10	10000	0.5	9	2-approval	(8,)	2092.435503956918	2050.435503957034	42	0.032413482666015625	0.031010866165161133	3.38808536529541	3.630215644836426
10	10000	0.5	9	Borda	(8,)	45847.416787661845	45415.41678766221	48	0.0345306396484375	0.031636953353881836	5.304729700088501	5.596465587615967
10	1000	0.1	1	Plurality	(6,)	120.4041109260423	114.4041109260411	6	0.0032355785369873047	0.0030350685119628906	0.312938928604126	0.33534932136535645
10	1000	0.1	1	2-approval	(5,)	211.02917067919813	210.02917067919867	1	0.003227710723876953	0.0031108856201171875	0.33744192123413086	0.3610854148864746
10	1000	0.1	1	Borda	(2,)	4598.3866034280645	4571.386603428076	3	0.003214597702026367	0.003195524215698242	0.5306363105773926	0.5596280097961426
10	1000	0.9	3	Plurality	(5,)	101.09110211062645	101.09110211062107	0	0.0032396316528320312	0.0031456947326660156	0.323439359664917	0.3459925651550293
10	1000	0.9	3	2-approval	(5,)	201.881967785772	201.881967785775	0	0.0032052993774414062	0.003147602081298828	0.3365592956542969	0.3605763912200928
10	1000	0.9	3	Borda	(5,)	4518.346533992926	4518.346533992921	0	0.0032143592834472656	0.003219127655029297	0.5415208339691162	0.5711114406585693
20	1000	0.5	2	Plurality	(4,)	68.61410867128943	62.61410867129186	6	0.006359577178955078	0.0047838687896728516	1.9540674686431885	1.9983978271484375
20	1000	0.5	2	2-approval	(4,)	129.1485452998528	120.14854529985384	9	0.00635838508605957	0.004790067672729492	2.023000478744507	2.069315195083618
20	1000	0.5	2	Borda	(4,)	9989.69974617289	9780.699746172895	11	0.006401538848876953	0.004843473434448242	3.8727731704711914	3.9416542053222656
10	1000	0.5	8	Plurality	(2,)	104.90811339197958	104.90811339198433	0	0.0032148361206054688	0.003099679946899414	0.31479978561401367	0.337207555770874
10	1000	0.5	8	2-approval	(2,)	210.9786744408884	208.9786744408921	2	0.0032227039337158203	0.0031812191009521484	0.3375096321105957	0.3614625930786133
10	1000	0.5	8	Borda	(2,)	4739.75067584132	4595.7506758413165	16	0.003270864486694336	0.0031440258026123047	0.5286695957183838	0.5575988292694092
10	100	0.5	2	Plurality	(3,)	11.296187683284415	11.296187683284455	0	0.00032806396484375	0.0003292560577392578	0.031713247299194336	0.034075021743774414
10	100	0.5	2	2-approval	(3,)	22.154874290535002	22.15487429053491	0	0.0003256797790527344	0.0003292560577392578	0.03322625160217285	0.03556203842163086
10	100	0.5	2	Borda	(3,)	476.0928496956898	467.09284969568955	1	0.0003254413604736328	0.00033092498779296875	0.05194449424743652	0.05480027198791504
40	1000	0.5	1	Plurality	(19,)	30.95548341835297	30.95548341835448	0	0.01266932487487793	0.008241891860961914	14.13312554359436	14.222900390625
40	1000	0.5	1	2-approval	(19,)	59.07642225355883	59.07642225355963	0	0.012614011764526367	0.00815725326538086	14.276225566864014	14.369274139404297
40	1000	0.5	1	Borda	(19,)	20496.082144831318	20301.08214483137	5	0.012581825256347656	0.008421182632446289	31.297359228134155	31.48369836807251
10	10000	0.5	2	Plurality	(7,)	1016.2443792766348	1014.2443792766388	2	0.03295254707336426	0.03056025505065918	3.1844422817230225	3.4145915508270264
10	10000	0.5	2	2-approval	(7,)	2041.7806612300824	2029.7806612301504	12	0.0322878360748291	0.03168964385986328	3.4216930866241455	3.69132399559021
10	10000	0.5	2	Borda	(7,)	45361.53649674075	45271.53649673997	10	0.032423973083496094	0.031899452209472656	5.342517375946045	5.641028642654419
80	1000	0.5	5	Plurality	(3,)	16.911350445163674	16.911350445164455	0	0.025334596633911133	0.017695903778076172	113.85687208175659	114.05567502975464
80	1000	0.5	5	2-approval	(3,)	34.17300589156345	33.1730058915632	1	0.025172948837280273	0.017513513565063477	113.95150136947632	114.1591784954071
80	1000	0.5	5	Borda	(29,)	41978.53119551841	41504.53119551841	6	0.025599241256713867	0.02160334587097168	275.71954560279846	276.33001351356506
10	1000	0.1	3	Plurality	(3,)	116.36034275783747	114.36034275783668	2	0.003232240676879883	0.0030727386474609375	0.317659854888916	0.3405303955078125
10	1000	0.1	3	2-approval	(1,)	222.0919283115013	219.0919283115018	3	0.003239154815673828	0.0030584335327148438	0.3373556137084961	0.36086606979370117
10	1000	0.1	3	Borda	(0,)	4660.776402962227	4597.776402962225	7	0.003217935562133789	0.0031766891479492188	0.5314292907714844	0.5602412223815918
10	1000	0.9	5	Plurality	(3,)	101.15547671755188	101.15547671754575	0	0.003225564956665039	0.003103971481323242	0.318727970123291	0.3416104316711426
10	1000	0.9	5	2-approval	(3,)	202.15124323060377	202.15124323060607	0	0.003232717514038086	0.003162860870361328	0.34152722358703613	0.3655052185058594
10	1000	0.9	5	Borda	(3,)	4525.260927573991	4525.260927573999	0	0.0032358169555664062	0.0031735897064208984	0.532346248626709	0.5620584487915039
20	1000	0.5	4	Plurality	(0,)	57.3069375104282	57.306937510430714	0	0.00634002685546875	0.0047855377197265625	1.9617979526519775	2.005916118621826
20	1000	0.5	4	2-approval	(1,)	113.07027561872628	112.0702756187292	1	0.006363391876220703	0.004817962646484375	2.058016061782837	2.1052000522613525
20	1000	0.5	4	Borda	(1,)	10154.68663707293	9869.686637072919	15	0.006344318389892578	0.004819393157958984	3.8746423721313477	3.9422616958618164
10	100	0.5	4	Plurality	(5,)	14.160312805474021	13.160312805474096	1	0.0003294944763183594	0.00031685829162597656	0.031255245208740234	0.03350830078125
10	100	0.5	4	2-approval	(5,)	25.526608168676265	23.526608168676226	2	0.00032401084899902344	0.0003190040588378906	0.03260970115661621	0.03497481346130371
10	100	0.5	4	Borda	(9,)	475.9761443898832	475.9761443898831	0	0.0003333091735839844	0.00033020973205566406	0.05279946327209473	0.05574297904968262
10	10000	0.5	4	Plurality	(4,)	1018.718475073325	1018.7184750733154	0	0.03261852264404297	0.030708789825439453	3.2088751792907715	3.4364428520202637
10	10000	0.5	4	2-approval	(4,)	2029.5756982743244	2029.575698274419	0	0.03236651420593262	0.031340599060058594	3.40059757232666	3.6759376525878906
10	10000	0.5	4	Borda	(8,)	45513.39493533989	45261.3949353399	28	0.032715559005737305	0.03192448616027832	5.477503061294556	5.807510137557983
80	1000	0.5	7	Plurality	(75,)	16.849372005501543	16.84937200550207	0	0.0256195068359375	0.017633438110351562	113.45473003387451	113.65479135513306
80	1000	0.5	7	2-approval	(75,)	32.002828692735775	32.00282869273575	0	0.02512073516845703	0.017478466033935547	114.17277789115906	114.37997317314148
80	1000	0.5	7	Borda	(16,)	41301.93182891215	41222.93182891216	1	0.025219202041625977	0.021235942840576172	274.59469270706177	275.2010221481323
10	1000	0.1	5	Plurality	(6,)	117.22668253472482	113.2266825347231	4	0.003226041793823242	0.0030717849731445312	0.31706786155700684	0.33972668647766113
10	1000	0.1	5	2-approval	(6,)	217.19102512893687	212.1910251289362	5	0.0032300949096679688	0.005910634994506836	0.3366818428039551	0.36266493797302246
10	1000	0.1	5	Borda	(4,)	4600.452572528828	4600.452572528838	0	0.0031995773315429688	0.003165721893310547	0.5329930782318115	0.5618760585784912
10	1000	0.9	7	Plurality	(3,)	101.46298911731137	101.46298911730538	0	0.0032045841217041016	0.0030362606048583984	0.31949472427368164	0.34198451042175293
10	1000	0.9	7	2-approval	(3,)	203.283111367426	202.28311136742835	1	0.0032122135162353516	0.003068685531616211	0.3375070095062256	0.3609335422515869
10	1000	0.9	7	Borda	(3,)	4528.10757114825	4519.107571148258	1	0.0032112598419189453	0.0031609535217285156	0.5400443077087402	0.5693385601043701
20	1000	0.5	6	Plurality	(7,)	55.24465965715126	55.24465965715359	0	0.006344318389892578	0.004796743392944336	1.9647037982940674	2.008826732635498
20	1000	0.5	6	2-approval	(14,)	108.78139159249055	108.78139159249237	0	0.006407499313354492	0.004808664321899414	2.0306360721588135	2.077193021774292
20	1000	0.5	6	Borda	(14,)	9770.34559357168	9770.345593571672	0	0.006379604339599609	0.004853963851928711	3.9170784950256348	3.9860520362854004
10	1000	0.5	3	Plurality	(6,)	107.34408602150008	107.34408602150542	0	0.0032944679260253906	0.0030450820922851562	0.3161036968231201	0.3388962745666504
10	1000	0.5	3	2-approval	(6,)	213.93594297879972	211.93594297880566	2	0.0033922195434570312	0.003054380416870117	0.33202195167541504	0.3551661968231201
10	1000	0.5	3	Borda	(6,)	4635.028182990525	4608.02818299052	3	0.003225088119506836	0.003155231475830078	0.5252292156219482	0.5535924434661865
10	100	0.5	6	Plurality	(4,)	11.649071358748682	11.64907135874878	0	0.00032448768615722656	0.0003266334533691406	0.031874895095825195	0.03417205810546875
10	100	0.5	6	2-approval	(4,)	23.456330236268425	22.45633023626837	1	0.0003254413604736328	0.00031757354736328125	0.03320956230163574	0.03566288948059082
10	100	0.5	6	Borda	(4,)	469.4377422462252	469.43774224622524	0	0.00032901763916015625	0.0003254413604736328	0.05205941200256348	0.05502915382385254
80	1000	0.5	0	Plurality	(46,)	18.155689336797877	18.15568933679863	0	0.025614500045776367	0.017938852310180664	114.71515464782715	114.92250800132751
80	1000	0.5	0	2-approval	(16,)	33.87490756333571	33.8749075633356	0	0.025176286697387695	0.017507076263427734	113.82304906845093	114.02783966064453
80	1000	0.5	0	Borda	(10,)	42027.882112273444	41395.882112273575	8	0.025182723999023438	0.021405935287475586	275.58477330207825	276.19170928001404
80	1000	0.5	9	Plurality	(50,)	17.23498394325611	17.234983943256623	0	0.025157928466796875	0.017755746841430664	113.35705804824829	113.55375742912292
80	1000	0.5	9	2-approval	(50,)	35.36411530432075	33.36411530432069	2	0.025075435638427734	0.019024133682250977	114.12543177604675	114.33506226539612
80	1000	0.5	9	Borda	(15,)	41228.685109700295	40833.68510970019	5	0.025435924530029297	0.021754026412963867	275.5107219219208	276.123699426651
10	1000	0.9	0	Plurality	(4,)	100.72107182767978	100.72107182767311	0	0.0032122135162353516	0.003046751022338867	0.31893086433410645	0.34177160263061523
10	1000	0.9	0	2-approval	(4,)	201.1886677533859	201.18866775338543	0	0.003206014633178711	0.003057718276977539	0.3468508720397949	0.3702690601348877
10	1000	0.9	0	Borda	(6,)	4514.382060756567	4514.382060756561	0	0.003213167190551758	0.003225088119506836	0.5324649810791016	0.561450719833374
10	1000	0.1	7	Plurality	(9,)	107.48254458235061	106.48254458234878	1	0.0032095909118652344	0.003055572509765625	0.3253211975097656	0.3477444648742676
10	1000	0.1	7	2-approval	(7,)	219.41539362584496	219.4153936258467	0	0.003254413604736328	0.0031080245971679688	0.33527207374572754	0.35944533348083496
10	1000	0.1	7	Borda	(1,)	4579.77380625255	4579.773806252536	0	0.0032165050506591797	0.0031957626342773438	0.5377628803253174	0.5670459270477295
10	1000	0.9	9	Plurality	(9,)	101.26397784195889	101.26397784195319	0	0.003209829330444336	0.003093242645263672	0.321392297744751	0.3441803455352783
10	1000	0.9	9	2-approval	(9,)	202.21702245094866	202.21702245095005	0	0.0032205581665039062	0.0031087398529052734	0.33706021308898926	0.3607213497161865
10	1000	0.9	9	Borda	(9,)	4521.500726745011	4521.500726745019	0	0.003209829330444336	0.003254413604736328	0.5528886318206787	0.5827863216400146
